item_id,lexical_item_id,counterbalance_group,version,word,sentence,condition,interpretation,stimulus,low_base,high_base,lemma,lemma_category,freq_ortho,freq_ortho/M,log10_freq_ortho,zipf_scale,length,reading,analysis_status,stimulus_round,trial_role,target_version,experimental_list,filler_rotation,original_version,target_pair_number,target_assignment_method
HD083_low,HD083,,,dessintetizável,que pode ser dessintetizado,high_des,neg,dessintetizável,,sintetizável,sintetizar,ver,262,8.34988703750151,2.4183012913197452,3.921680600115745,10,low,incorrect,new_high_des,target_high_des,B,B2,2,,9,adjacent_zipf_pair
HD072_high,HD072,,,desabilitável,que não é abilitável,high_des,neg,desabilitável,-,abilitável,habilitar,ver,268,8.541105824619866,2.428134794028789,3.9315141028247886,9,high,correct,new_high_des,target_high_des,B,B2,2,,9,adjacent_zipf_pair
HD074_low,HD074,,,desviolável,que pode ser desviolado,high_des,neg,desviolável,,violável,violar,ver,359,11.441257429248253,2.5550944485783194,4.058473757374319,6,low,incorrect,new_high_des,target_high_des,B,B2,2,,10,adjacent_zipf_pair
HD075_high,HD075,,,desexprimível,que não é exprimível,high_des,neg,desexprimível,,exprimível,exprimir,ver,417,13.289705704725685,2.6201360549737576,4.123515363769757,8,high,correct,new_high_des,target_high_des,B,B2,2,,10,adjacent_zipf_pair
HD087_high,HD087,,,desabitável,que não é abitável,high_des,neg,desabitável,,abitável,habitar,ver,451,14.3732788317297,2.6541765418779604,4.15755585067396,7,high,correct,new_high_des,target_high_des,B,B2,2,,11,adjacent_zipf_pair
HD088_low,HD088,,,despenetrável,que pode ser despenetrado,high_des,neg,despenetrável,,penetrável,penetrar,ver,491,15.648070745852067,2.6910814921229687,4.194460800918968,8,low,incorrect,new_high_des,target_high_des,B,B2,2,,11,adjacent_zipf_pair
HD077_low,HD077,,,dessolucionável,que pode ser dessolucionado,high_des,neg,dessolucionável,,solucionável,solucionar,ver,498,15.871159330823481,2.6972293427597176,4.200608651555717,10,low,incorrect,new_high_des,target_high_des,B,B2,2,,12,adjacent_zipf_pair
HD090_high,HD090,,,desperdoável,que não é perdoável,high_des,neg,desperdoável,,perdoável,perdoar,ver,516,16.444815692178548,2.7126497016272113,4.216029010423211,7,high,correct,new_high_des,target_high_des,B,B2,2,,12,adjacent_zipf_pair
HD091_high,HD091,,,desimitável,que não é imitável,high_des,neg,desimitável,-,imitável,imitar,ver,527,16.7953834685622,2.7218106152125467,4.225189924008546,6,high,correct,new_high_des,target_high_des,B,B2,2,,13,adjacent_zipf_pair
HD078_low,HD078,,,desarrumável,que pode ser desarrumado,high_des,neg,desarrumável,,arrumável,arrumar,ver,537,17.11408144709279,2.7299742856995555,4.233353594495555,7,low,incorrect,new_high_des,target_high_des,B,B2,2,,13,adjacent_zipf_pair
HD080_low,HD080,,,desabastecível,que pode ser desabastecido,high_des,neg,desabastecível,-,abastecível,abastecer,ver,618,19.695535073190584,2.790988475088816,4.294367783884816,9,low,incorrect,new_high_des,target_high_des,B,B2,2,,14,adjacent_zipf_pair
HD094_high,HD094,,,desajustável,que não é ajustável,high_des,neg,desajustável,-,ajustável,ajustar,ver,675,21.51211355081496,2.829303772831025,4.3326830816270245,7,high,correct,new_high_des,target_high_des,B,B2,2,,14,adjacent_zipf_pair
HD095_low,HD095,,,dessuportável,que pode ser dessuportado,high_des,neg,dessuportável,,suportável,suportar,ver,703,22.404467890700616,2.846955325019824,4.350334633815824,8,low,incorrect,new_high_des,target_high_des,B,B2,2,,15,adjacent_zipf_pair
HD097_high,HD097,,,desapertável,que não é apertável,high_des,neg,desapertável,-,apertável,apertar,ver,740,23.583650411263807,2.8692317197309762,4.3726110285269755,7,high,correct,new_high_des,target_high_des,B,B2,2,,15,adjacent_zipf_pair
HD098_low,HD098,,,desordenável,que pode ser desordenado,high_des,neg,desordenável,-,ordenável,ordenar,ver,777,24.762832931827,2.890421018800914,4.393800327596914,7,low,incorrect,new_high_des,target_high_des,B,B2,2,,16,adjacent_zipf_pair
HD099_high,HD099,,,desatualizável,que não é atualizável,high_des,neg,desatualizável,,atualizável,atualizar,ver,781,24.890312123239234,2.8926510338773004,4.3960303426733,9,high,correct,new_high_des,target_high_des,B,B2,2,,16,adjacent_zipf_pair
HD100_low,HD100,,,desconcebível,que pode ser desconcebido,high_des,neg,desconcebível,,concebível,conceber,ver,823,26.228843633067722,2.91539983521227,4.418779144008269,8,low,incorrect,new_high_des,target_high_des,B,B2,2,,17,adjacent_zipf_pair
HD084_high,HD084,,,desarticulável,que não é articulável,high_des,neg,desarticulável,,articulável,articular,ver,880,28.045422110692094,2.9444826721501687,4.447861980946168,9,high,correct,new_high_des,target_high_des,B,B2,2,,17,adjacent_zipf_pair
HD085_low,HD085,,,desapreciável,que pode ser desapreciado,high_des,neg,desapreciável,,apreciável,apreciar,ver,907,28.905906652724696,2.957607287060095,4.460986595856095,8,low,incorrect,new_high_des,target_high_des,B,B2,2,,18,adjacent_zipf_pair
HD086_high,HD086,,,desempregável,que não é empregável,high_des,neg,desempregável,,empregável,empregar,ver,931,29.670781801198114,2.9689496809813427,4.472328989777342,8,high,correct,new_high_des,target_high_des,B,B2,2,,18,adjacent_zipf_pair
HD101_low,HD101,,,desreprodutível,que pode ser desreproduzido,high_des,neg,desreprodutível,-,reprodutível,reproduzir,ver,978,31.168662300291896,2.9903388547876015,4.493718163583601,10,low,incorrect,new_high_des,target_high_des,B,B2,2,,19,adjacent_zipf_pair
HD103_high,HD103,,,descontestável,que não é contestável,high_des,neg,descontestável,-,contestável,contestar,ver,1106,35.24799642548347,3.0437551269686796,4.547134435764679,9,high,correct,new_high_des,target_high_des,B,B2,2,,19,adjacent_zipf_pair
HD089_low,HD089,,,desdetectável,que pode ser desdetectado,high_des,neg,desdetectável,,detectável,detectar,ver,1123,35.78978298898548,3.050379756261458,4.5537590650574575,8,low,incorrect,new_high_des,target_high_des,B,B2,2,,20,adjacent_zipf_pair
HD105_high,HD105,,,descoordenável,que não é coordenável,high_des,neg,descoordenável,-,coordenável,coordenar,ver,1184,37.73384065802209,3.073351702386901,4.5767310111829005,9,high,correct,new_high_des,target_high_des,B,B2,2,,20,adjacent_zipf_pair
HD092_low,HD092,,,desquestionável,que pode ser desquestionado,high_des,neg,desquestionável,-,questionável,questionar,ver,1306,41.621955996095316,3.115943176939055,4.619322485735054,10,low,incorrect,new_high_des,target_high_des,B,B2,2,,21,adjacent_zipf_pair
HD093_high,HD093,,,desanimável,que não é animável,high_des,neg,desanimável,-,animável,animar,ver,1378,43.916581441515575,3.139249217571607,4.642628526367607,6,high,correct,new_high_des,target_high_des,B,B2,2,,21,adjacent_zipf_pair
HD106_high,HD106,,,desprocessável,que não é processável,high_des,neg,desprocessável,-,processável,processar,ver,1411,44.96828477066653,3.149527013754348,4.652906322550347,9,high,correct,new_high_des,target_high_des,B,B2,2,,22,adjacent_zipf_pair
HD107_low,HD107,,,desavisável,que pode ser desavisado,high_des,neg,desavisável,-,avisável,avisar,ver,1531,48.79266051303363,3.184975190698261,4.6883544994942605,6,low,incorrect,new_high_des,target_high_des,B,B2,2,,22,adjacent_zipf_pair
HD096_high,HD096,,,desexplorável,que não é explorável,high_des,neg,desexplorável,,explorável,explorar,ver,1548,49.33444707653564,3.189770956346874,4.693150265142874,8,high,correct,new_high_des,target_high_des,B,B2,2,,23,adjacent_zipf_pair
HD108_low,HD108,,,descorrigível,que pode ser descorrigido,high_des,neg,descorrigível,,corrigível,corrigir,ver,1843,58.7360374431881,3.2655253352190736,4.768904644015073,8,low,incorrect,new_high_des,target_high_des,B,B2,2,,23,adjacent_zipf_pair
HD109_high,HD109,,,dessustentável,que não é sustentável,high_des,neg,dessustentável,,sustentável,sustentar,ver,1940,61.827407834934846,3.287801729930226,4.791181038726226,9,high,correct,new_high_des,target_high_des,B,B2,2,,24,adjacent_zipf_pair
HD110_low,HD110,,,desseparável,que pode ser desseparado,high_des,neg,desseparável,-,separável,separar,ver,2011,64.09016348250205,3.303412070596742,4.806791379392742,7,low,incorrect,new_high_des,target_high_des,B,B2,2,,24,adjacent_zipf_pair
HD102_low,HD102,,,desverificável,que pode ser desverificado,high_des,neg,desverificável,-,verificável,verificar,ver,2224,70.87843042520366,3.34713478291002,4.850514091706019,9,low,incorrect,new_high_des,target_high_des,B,B2,2,,25,adjacent_zipf_pair
HD111_high,HD111,,,descalculável,que não é calculável,high_des,neg,descalculável,-,calculável,calcular,ver,2267,72.24883173288521,3.3554515201265174,4.8588308289225175,8,high,correct,new_high_des,target_high_des,B,B2,2,,25,adjacent_zipf_pair
HD112_low,HD112,,,destransmissível,que pode ser destransmitido,high_des,neg,destransmissível,-,transmissível,transmitir,ver,2275,72.50379011570968,3.3569814009931314,4.860360709789131,10,low,incorrect,new_high_des,target_high_des,B,B2,2,,26,adjacent_zipf_pair
HD113_high,HD113,,,deslimitável,que não é limitável,high_des,neg,deslimitável,-,limitável,limitar,ver,2399,76.45564504948902,3.380030247967831,4.88340955676383,7,high,correct,new_high_des,target_high_des,B,B2,2,,26,adjacent_zipf_pair
HD104_high,HD104,,,desjustificável,que não é justificável,high_des,neg,desjustificável,-,justificável,justificar,ver,2543,81.04489594032954,3.405346360175709,4.908725668971709,10,high,correct,new_high_des,target_high_des,B,B2,2,,27,adjacent_zipf_pair
HD114_low,HD114,,,desoperável,que pode ser desoperado,high_des,neg,desoperável,-,operável,operar,ver,2559,81.55481270597849,3.4080702858871854,4.9114495946831855,6,low,incorrect,new_high_des,target_high_des,B,B2,2,,27,adjacent_zipf_pair
HD115_high,HD115,,,desalcançável,que não é alcançável,high_des,neg,desalcançável,-,alcançável,alcançar,ver,2640,84.13626633207629,3.4216039268698313,4.924983235665831,8,high,correct,new_high_des,target_high_des,B,B2,2,,28,adjacent_zipf_pair
HD116_low,HD116,,,desgravável,que pode ser desgravado,high_des,neg,desgravável,-,gravável,gravar,ver,2931,93.41037750731651,3.4670158184384356,4.970395127234435,6,low,incorrect,new_high_des,target_high_des,B,B2,2,,28,adjacent_zipf_pair
HD117_high,HD117,,,despraticável,que não é praticável,high_des,neg,despraticável,-,praticável,praticar,ver,2933,93.47411710302264,3.467312062980552,4.970691371776552,8,high,correct,new_high_des,target_high_des,B,B2,2,,29,adjacent_zipf_pair
HD118_low,HD118,,,desassistível,que pode ser desassistido,high_des,neg,desassistível,,assistível,assistir,ver,3447,109.85519319949506,3.5374412834079476,5.040820592203947,8,low,incorrect,new_high_des,target_high_des,B,B2,2,,29,adjacent_zipf_pair
HD119_high,HD119,,,dessubstituível,que não é substituível,high_des,neg,dessubstituível,,substituível,substituir,ver,3533,112.59599581485816,3.5481436374348454,5.051522946230845,10,high,correct,new_high_des,target_high_des,B,B2,2,,30,adjacent_zipf_pair
HD120_low,HD120,,,desobservável,que pode ser desobservado,high_des,neg,desobservável,-,observável,observar,ver,3764,119.95791911891483,3.5756496147552195,5.079028923551219,8,low,incorrect,new_high_des,target_high_des,B,B2,2,,30,adjacent_zipf_pair
HD121_low,HD121,,,descomunizável,que pode ser descomunizado,high_des,neg,descomunizável,-,comunizável,comum,adj,5091,162.2491408699244,3.706803097037338,5.210182405833338,5,low,incorrect,new_high_des,target_high_des,B,B2,2,,31,adjacent_zipf_pair
HD122_high,HD122,,,despreparável,que não é preparável,high_des,neg,despreparável,-,preparável,preparar,ver,5557,177.10046666944996,3.744840396785379,5.248219705581379,8,high,correct,new_high_des,target_high_des,B,B2,2,,31,adjacent_zipf_pair
HD123_low,HD123,,,desentendível,que pode ser desentendido,high_des,neg,desentendível,-,entendível,entender,ver,5801,184.87669734559643,3.763502865467597,5.266882174263596,8,low,incorrect,new_high_des,target_high_des,B,B2,2,,32,adjacent_zipf_pair
HD124_high,HD124,,,despublicável,que não é publicável,high_des,neg,despublicável,-,publicável,publicar,ver,6381,203.36118010037075,3.8048887446223913,5.3082680534183915,8,high,correct,new_high_des,target_high_des,B,B2,2,,32,adjacent_zipf_pair
HD125_high,HD125,,,desaceitável,que não é aceitável,high_des,neg,desaceitável,-,aceitável,aceitar,ver,6425,204.76345120590537,3.807873132003332,5.311252440799332,7,high,correct,new_high_des,target_high_des,B,B2,2,,33,adjacent_zipf_pair
HD126_low,HD126,,,desutilizável,que pode ser desutilizado,high_des,neg,desutilizável,-,utilizável,utilizar,ver,6873,219.04112064407587,3.83714634390906,5.340525652705059,8,low,incorrect,new_high_des,target_high_des,B,B2,2,,33,adjacent_zipf_pair
HD127_high,HD127,,,deselegível,que não é elegível,high_des,neg,deselegível,-,elegível,eleger,ver,7013,223.50289234350416,3.8459038388987827,5.349283147694782,6,high,correct,new_high_des,target_high_des,B,B2,2,,34,adjacent_zipf_pair
HD128_low,HD128,,,desexplicável,que pode ser desexplicado,high_des,neg,desexplicável,-,explicável,explicar,ver,7167,228.41084121287528,3.8553374044695405,5.35871671326554,8,low,incorrect,new_high_des,target_high_des,B,B2,2,,34,adjacent_zipf_pair
HD129_high,HD129,,,desevitável,que não é evitável,high_des,neg,desevitável,-,evitável,evitar,ver,7684,244.88752670290688,3.885587356189656,5.388966664985656,6,high,correct,new_high_des,target_high_des,B,B2,2,,35,adjacent_zipf_pair
HD130_low,HD130,,,despagável,que pode ser despagado,high_des,neg,despagável,-,pagável,pagar,ver,12389,394.8349256015504,4.093036252945163,5.596415561741162,5,low,incorrect,new_high_des,target_high_des,B,B2,2,,35,adjacent_zipf_pair
HD131_high,HD131,,,desconsiderável,que não é considerável,high_des,neg,desconsiderável,-,considerável,considerar,ver,12399,395.153623580081,4.093386660001371,5.596765968797371,10,high,correct,new_high_des,target_high_des,B,B2,2,,36,adjacent_zipf_pair
HD132_low,HD132,,,desrealizável,que pode ser desrealizado,high_des,neg,desrealizável,-,realizável,realizar,ver,12732,405.76626626514974,4.104896629948965,5.608275938744965,8,low,incorrect,new_high_des,target_high_des,B,B2,2,,36,adjacent_zipf_pair
HD133_low,HD133,,,desapresentável,que pode ser desapresentado,high_des,neg,desapresentável,-,apresentável,apresentar,ver,14486,461.66589169941557,4.160948480864697,5.664327789660696,10,low,incorrect,new_high_des,target_high_des,B,B2,2,,37,adjacent_zipf_pair
HD134_high,HD134,,,desusável,que não é usável,high_des,neg,desusável,-,usável,usar,ver,16270,518.5216110692731,4.211387552936859,5.714766861732858,4,high,correct,new_high_des,target_high_des,B,B2,2,,37,adjacent_zipf_pair
HI005_high,HI005,1,1,inaferível,que não é aferível,high_in,neg,inaferível,-,aferível,aferir,verb,108,3.441938168,2.033423755,3.536803064,6,high,correct,first_round_retest,old_condition_filler,B,B2,2,1,,
HI007_low,HI007,2,1,inalienável,que pode ser inalienado,high_in,neg,inalienável,-,alienável,alienar,verb,112,3.56941736,2.049218023,3.552597331,7,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,1,,
HI009_high,HI009,1,1,ilegalizável,que não é legalizável,high_in,neg,ilegalizável,-,legalizável,legalizar,verb,146,4.652990487,2.164352856,3.667732165,9,high,correct,first_round_retest,old_condition_filler,B,B2,2,1,,
HI024_low,HI024,2,1,inabitável,que pode ser inabitado,high_in,neg,inabitável,-,habitável,habitar,verb,451,14.37327883,2.654176542,4.157555851,7,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,1,,
HI031_high,HI031,1,1,inabalável,que não é abalável,high_in,neg,inabalável,-,abalável,abalar,verb,649,20.68349881,2.812244697,4.315624006,6,high,correct,first_round_retest,old_condition_filler,B,B2,2,1,,
HI038_high,HI038,1,1,incontestável,que não é contestável,high_in,neg,incontestável,-,contestável,contestar,verb,1106,35.24799643,3.043755127,4.547134436,9,high,correct,first_round_retest,old_condition_filler,B,B2,2,1,,
LD012_high,LD012,2,1,desintoxicável,que não é intoxicável,low_des,rev,desintoxicável,desintoxicar,-,intoxicar,ver,53,1.689099286,1.72427587,3.227655178,9,high,incorrect,first_round_retest,old_condition_filler,B,B2,2,1,,
LD015_high,LD015,2,1,desencravável,que não é encravável,low_des,rev,desencravável,desencravar,-,encravar,ver,60,1.912187871,1.77815125,3.281530559,8,high,incorrect,first_round_retest,old_condition_filler,B,B2,2,1,,
LD031_low,LD031,1,1,desconectável,que pode ser desconectado,low_des,rev,desconectável,desconectar,-,conectar,ver,303,9.656548749,2.481442629,3.984821937,8,low,correct,first_round_retest,old_condition_filler,B,B2,2,1,,
LD041_high,LD041,2,1,destravável,que não é travável,low_des,rev,destravável,destravar,-,travar,ver,632,20.14171224,2.800717078,4.304096387,6,high,incorrect,first_round_retest,old_condition_filler,B,B2,2,1,,
LD043_low,LD043,1,1,desbloqueável,que pode ser desbloqueado,low_des,rev,desbloqueável,desbloquear,-,bloquear,ver,715,22.78690546,2.854306042,4.357685351,8,low,correct,first_round_retest,old_condition_filler,B,B2,2,1,,
LD053_low,LD053,1,1,desinstalável,que pode ser desinstalado,low_des,rev,desinstalável,desinstalar,-,instalar,ver,3176,101.218478,3.501880494,5.005259803,8,low,correct,first_round_retest,old_condition_filler,B,B2,2,1,,
LD058_low,LD058,1,1,desprendível,que pode ser desprendido,low_des,rev,desprendível,desprender,prendível,prender,ver,5947,189.5296878,3.774297938,5.277677247,7,low,correct,first_round_retest,old_condition_filler,B,B2,2,1,,
LD060_high,LD060,2,1,desmarcável,que não é marcável,low_des,rev,desmarcável,desmarcar,marcável,marcar,ver,9385,299.0980529,3.972434277,5.475813586,6,high,incorrect,first_round_retest,old_condition_filler,B,B2,2,1,,
HD003_high,HD003,1,1,desescaneável,que não é escaneável,high_des,neg,desescaneável,,escaneável,escanear,ver,10,0.318697979,1,2.503379309,8,high,correct,first_round_retest,old_condition_filler,B,B2,2,1,,
HD012_high,HD012,1,1,desgrelhável,que não é grelhável,high_des,neg,desgrelhável,,grelhável,grelhar,ver,88,2.804542211,1.944482672,3.447861981,7,high,correct,first_round_retest,old_condition_filler,B,B2,2,1,,
HD014_high,HD014,1,1,desdublável,que não é dublável,high_des,neg,desdublável,,dublável,dublar,ver,107,3.41006837,2.029383778,3.532763086,6,high,correct,first_round_retest,old_condition_filler,B,B2,2,1,,
HD020_low,HD020,2,1,descozinhável,que pode ser descozinhado,high_des,neg,descozinhável,,cozinhável,cozinhar,ver,201,6.405829368,2.303196057,3.806575366,8,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,1,,
HD030_low,HD030,2,1,despilotável,que pode ser despilotado,high_des,neg,despilotável,,pilotável,pilotar,ver,491,15.64807075,2.691081492,4.194460801,7,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,1,,
HD048_high,HD048,1,1,desexecutável,que não é executável,high_des,neg,desexecutável,-,executável,executar,ver,1742,55.51718786,3.241048151,4.744427459,8,high,correct,first_round_retest,old_condition_filler,B,B2,2,1,,
HD055_low,HD055,2,1,descabível,que pode ser descabido,high_des,neg,descabível,-,cabível,caber,ver,3132,99.81620688,3.495821753,4.999201062,5,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,1,,
HI002_low,HI002,3,2,indomável,que pode ser indomado,high_in,neg,indomável,-,domável,domar,verb,71,2.262755648,1.851258349,3.354637658,5,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,2,,
HI013_low,HI013,3,2,imparcelável,que pode ser imparcelado,high_in,neg,imparcelável,-,parcelável,parcelar,verb,243,7.744360878,2.385606274,3.888985582,8,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,2,,
HI020_high,HI020,2,2,incapturável,que não é capturável,high_in,neg,incapturável,-,capturável,capturar,verb,390,12.42922116,2.591064607,4.094443916,8,high,correct,first_round_retest,old_condition_filler,B,B2,2,2,,
HI026_high,HI026,2,2,insolucionável,que não é solucionável,high_in,neg,insolucionável,-,solucionável,solucionar,verb,498,15.87115933,2.697229343,4.200608652,10,high,correct,first_round_retest,old_condition_filler,B,B2,2,2,,
HI030_low,HI030,3,2,improferível,que pode ser improferido,high_in,neg,improferível,-,proferível,proferir,verb,600,19.12187871,2.77815125,4.281530559,8,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,2,,
HI037_low,HI037,3,2,inapreciável,que pode ser inapreciado,high_in,neg,inapreciável,-,apreciável,apreciar,verb,907,28.90590665,2.957607287,4.460986596,8,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,2,,
HI043_high,HI043,2,2,inquestionável,que não é questionável,high_in,neg,inquestionável,-,questionável,questionar,verb,1306,41.621956,3.115943177,4.619322486,10,high,correct,first_round_retest,old_condition_filler,B,B2,2,2,,
HI048_high,HI048,2,2,inescapável,que não é escapável,high_in,neg,inescapável,-,escapável,escapar,verb,1703,54.27426574,3.231214648,4.734593957,7,high,correct,first_round_retest,old_condition_filler,B,B2,2,2,,
HI049_low,HI049,3,2,incompreensível,que pode ser incompreendido,high_in,neg,incompreensível,-,compreensível,compreender,verb,1959,62.43293399,3.292034436,4.795413745,11,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,2,,
LD017_low,LD017,2,2,desnivelável,que pode ser desnivelado,low_des,rev,desnivelável,desnivelar,nivelável,nivelar,ver,74,2.358365041,1.86923172,3.372611029,7,low,correct,first_round_retest,old_condition_filler,B,B2,2,2,,
LD030_high,LD030,3,2,destrancável,que não é trancável,low_des,rev,destrancável,destrancar,trancável,trancar,ver,287,9.146631984,2.457881897,3.961261206,7,high,incorrect,first_round_retest,old_condition_filler,B,B2,2,2,,
LD035_low,LD035,2,2,desestruturável,que pode ser desestruturado,low_des,rev,desestruturável,desestruturar,-,estruturar,ver,360,11.47312723,2.556302501,4.05968181,10,low,correct,first_round_retest,old_condition_filler,B,B2,2,2,,
LD036_high,LD036,3,2,descredenciável,que não é credenciável,low_des,rev,descredenciável,descredenciar,-,credenciar,ver,382,12.17426278,2.582063363,4.085442672,10,high,incorrect,first_round_retest,old_condition_filler,B,B2,2,2,,
LD042_high,LD042,3,2,descongelável,que não é congelável,low_des,rev,descongelável,descongelar,-,congelar,ver,636,20.26919143,2.803457116,4.306836424,8,high,incorrect,first_round_retest,old_condition_filler,B,B2,2,2,,
LD047_low,LD047,2,2,desacelerável,que pode ser desacelerado,low_des,rev,desacelerável,desacelerar,acelerável,acelerar,ver,1052,33.52702734,3.02201574,4.525395049,8,low,correct,first_round_retest,old_condition_filler,B,B2,2,2,,
HD006_low,HD006,3,2,desaprazível,que pode ser desaprazido,high_des,neg,desaprazível,-,aprazível,aprazer,ver,22,0.701135553,1.342422681,2.84580199,7,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,2,,
HD018_low,HD018,3,2,desregável,que pode ser desregado,high_des,neg,desregável,,regável,regar,ver,157,5.003558263,2.195899652,3.699278961,5,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,2,,
HD028_low,HD028,3,2,desreparável,que pode ser desreparado,high_des,neg,desreparável,-,reparável,reparar,ver,371,11.823695,2.56937391,4.072753218,7,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,2,,
HD041_low,HD041,3,2,despesquisável,que pode ser despesquisado,high_des,neg,despesquisável,-,pesquisável,pesquisar,ver,1197,38.14814803,3.07809415,4.581473459,9,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,2,,
HD043_high,HD043,2,2,deseditável,que não é editável,high_des,neg,deseditável,-,editável,editar,ver,1295,41.27138822,3.112269768,4.615649077,6,high,correct,first_round_retest,old_condition_filler,B,B2,2,2,,
HD047_high,HD047,2,2,desplanejável,que não é planejável,high_des,neg,desplanejável,-,planejável,planejar,ver,1676,53.4137812,3.224274014,4.727653323,8,high,correct,first_round_retest,old_condition_filler,B,B2,2,2,,
