item_id,lexical_item_id,counterbalance_group,version,word,sentence,condition,interpretation,stimulus,low_base,high_base,lemma,lemma_category,freq_ortho,freq_ortho/M,log10_freq_ortho,zipf_scale,length,reading,analysis_status,stimulus_round,trial_role,target_version,experimental_list,filler_rotation,original_version,target_pair_number,target_assignment_method
LD029_low,LD029,2,2,desenrolável,que pode ser desenrolado,low_des,rev,desenrolável,desenrolar,-,enrolar,ver,268,8.541105825,2.428134794,3.931514103,7,low,correct,first_round_retest,old_condition_filler,A,A1,1,2,,
LD038_low,LD038,2,2,descolorível,que pode ser descolorido,low_des,rev,descolorível,descolorir,-,colorir,ver,515,16.41294589,2.711807229,4.215186538,7,low,correct,first_round_retest,old_condition_filler,A,A1,1,2,,
LD051_high,LD051,3,2,descarregável,que não é carregável,low_des,rev,descarregável,descarregar,-,carregar,ver,1685,53.70060938,3.226599905,4.729979214,8,high,incorrect,first_round_retest,old_condition_filler,A,A1,1,2,,
LD060_low,LD060,2,2,desmarcável,que pode ser desmarcado,low_des,rev,desmarcável,desmarcar,marcável,marcar,ver,9385,299.0980529,3.972434277,5.475813586,6,low,correct,first_round_retest,old_condition_filler,A,A1,1,2,,
HD009_high,HD009,2,2,desmastigável,que não é mastigável,high_des,neg,desmastigável,,mastigável,mastigar,ver,46,1.466010701,1.662757832,3.16613714,8,high,correct,first_round_retest,old_condition_filler,A,A1,1,2,,
HD020_high,HD020,2,2,descozinhável,que não é cozinhável,high_des,neg,descozinhável,,cozinhável,cozinhar,ver,201,6.405829368,2.303196057,3.806575366,8,high,correct,first_round_retest,old_condition_filler,A,A1,1,2,,
HD023_low,HD023,3,2,desfalsificável,que pode ser desfalsificado,high_des,neg,desfalsificável,-,falsificável,falsificar,ver,221,7.043225326,2.344392274,3.847771582,10,low,incorrect,first_round_retest,old_condition_filler,A,A1,1,2,,
HD029_low,HD029,3,2,desacomodável,que pode ser desacomodado,high_des,neg,desacomodável,-,acomodável,acomodar,ver,389,12.39735136,2.589949601,4.09332891,8,low,incorrect,first_round_retest,old_condition_filler,A,A1,1,2,,
HD035_high,HD035,2,2,desdistinguível,que não é distinguível,high_des,neg,desdistinguível,-,distinguível,distinguir,ver,820,26.13323424,2.913813852,4.417193161,10,high,correct,first_round_retest,old_condition_filler,A,A1,1,2,,
HD038_high,HD038,2,2,desexportável,que não é exportável,high_des,neg,desexportável,-,exportável,exportar,ver,972,30.97744351,2.987666265,4.491045574,8,high,correct,first_round_retest,old_condition_filler,A,A1,1,2,,
HD052_high,HD052,2,2,descomparável,que não é comparável,high_des,neg,descomparável,-,comparável,comparar,ver,2684,85.53853744,3.428782511,4.93216182,8,high,correct,first_round_retest,old_condition_filler,A,A1,1,2,,
HD056_low,HD056,3,2,desanalisável,que pode ser desanalisado,high_des,neg,desanalisável,-,analisável,analisar,ver,3273,104.3098484,3.514946005,5.018325314,8,low,incorrect,first_round_retest,old_condition_filler,A,A1,1,2,,
HD058_low,HD058,3,2,desavaliável,que pode ser desavaliado,high_des,neg,desavaliável,-,avaliável,avaliar,ver,3686,117.4720749,3.566555331,5.06993464,7,low,incorrect,first_round_retest,old_condition_filler,A,A1,1,2,,
HI004_low,HI004,4,3,indigerível,que pode ser indigerido,high_in,neg,indigerível,-,digerível,digerir,verb,105,3.346328775,2.021189299,3.524568608,7,low,incorrect,first_round_retest,old_condition_filler,A,A1,1,3,,
HI008_high,HI008,3,3,inconsolável,que não é consolável,high_in,neg,inconsolável,-,consolável,consolar,verb,143,4.557381093,2.155336037,3.658715346,8,high,correct,first_round_retest,old_condition_filler,A,A1,1,3,,
HI011_low,HI011,4,3,inacessível,que pode ser inacessado,high_in,neg,inacessível,-,acessível,acessar,verb,164,5.226646848,2.214843848,3.718223157,7,low,incorrect,first_round_retest,old_condition_filler,A,A1,1,3,,
HI013_high,HI013,3,3,imparcelável,que não é parcelável,high_in,neg,imparcelável,-,parcelável,parcelar,verb,243,7.744360878,2.385606274,3.888985582,8,high,correct,first_round_retest,old_condition_filler,A,A1,1,3,,
HI018_low,HI018,4,3,incurável,que pode ser incurado,high_in,neg,incurável,-,curável,curar,verb,369,11.75995541,2.567026366,4.070405675,5,low,incorrect,first_round_retest,old_condition_filler,A,A1,1,3,,
HI019_high,HI019,3,3,improrrogável,que não é prorrogável,high_in,neg,improrrogável,-,prorrogável,prorrogar,verb,379,12.07865339,2.57863921,4.082018519,9,high,correct,first_round_retest,old_condition_filler,A,A1,1,3,,
HI030_high,HI030,3,3,improferível,que não é proferível,high_in,neg,improferível,-,proferível,proferir,verb,600,19.12187871,2.77815125,4.281530559,8,high,correct,first_round_retest,old_condition_filler,A,A1,1,3,,
HI034_high,HI034,3,3,inesgotável,que não é esgotável,high_in,neg,inesgotável,-,esgotável,esgotar,verb,773,24.63535374,2.888179494,4.391558803,7,high,correct,first_round_retest,old_condition_filler,A,A1,1,3,,
HI044_high,HI044,3,3,improcessável,que não é processável,high_in,neg,improcessável,-,processável,processar,verb,1411,44.96828477,3.149527014,4.652906323,9,high,correct,first_round_retest,old_condition_filler,A,A1,1,3,,
HI058_low,HI058,4,3,inesquecível,que pode ser inesquecido,high_in,neg,inesquecível,-,esquecível,esquecer,verb,2848,90.76518429,3.454539985,4.957919294,8,low,incorrect,first_round_retest,old_condition_filler,A,A1,1,3,,
LD027_high,LD027,4,3,desalinhável,que não é alinhável,low_des,rev,desalinhável,desalinhar,-,alinhar,ver,229,7.298183708,2.359835482,3.863214791,7,high,incorrect,first_round_retest,old_condition_filler,A,A1,1,3,,
LD030_low,LD030,3,3,destrancável,que pode ser destrancado,low_des,rev,destrancável,destrancar,trancável,trancar,ver,287,9.146631984,2.457881897,3.961261206,7,low,correct,first_round_retest,old_condition_filler,A,A1,1,3,,
LD036_low,LD036,3,3,descredenciável,que pode ser descredenciado,low_des,rev,descredenciável,descredenciar,-,credenciar,ver,382,12.17426278,2.582063363,4.085442672,10,low,correct,first_round_retest,old_condition_filler,A,A1,1,3,,
LD044_high,LD044,4,3,descontaminável,que não é contaminável,low_des,rev,descontaminável,descontaminar,-,contaminar,ver,803,25.59144768,2.904715545,4.408094854,10,high,incorrect,first_round_retest,old_condition_filler,A,A1,1,3,,
LD048_high,LD048,4,3,descruzável,que não é cruzável,low_des,rev,descruzável,descruzar,-,cruzar,ver,1283,40.88895065,3.108226656,4.611605965,6,high,incorrect,first_round_retest,old_condition_filler,A,A1,1,3,,
LD050_high,LD050,4,3,descaracterizável,que não é caracterizável,low_des,rev,descaracterizável,descaracterizar,-,caracterizar,ver,1575,50.19493162,3.197280558,4.700659867,12,high,incorrect,first_round_retest,old_condition_filler,A,A1,1,3,,
LD055_low,LD055,3,3,desorganizável,que pode ser desorganizado,low_des,rev,desorganizável,desorganizar,organizável,organizar,ver,3424,109.1221878,3.534533756,5.037913065,9,low,correct,first_round_retest,old_condition_filler,A,A1,1,3,,
HD002_low,HD002,4,3,descaramelizável,que pode ser descaramelizado,high_des,neg,descaramelizável,,caramelizável,caramelizar,ver,4,0.127479191,0.602059991,2.1054393,11,low,incorrect,first_round_retest,old_condition_filler,A,A1,1,3,,
HD011_high,HD011,3,3,destriturável,que não é triturável,high_des,neg,destriturável,,triturável,triturar,ver,54,1.720969084,1.73239376,3.235773069,8,high,correct,first_round_retest,old_condition_filler,A,A1,1,3,,
HD019_low,HD019,4,3,desminável,que pode ser desminado,high_des,neg,desminável,-,minável,minar,ver,192,6.119001188,2.283301229,3.786680537,5,low,incorrect,first_round_retest,old_condition_filler,A,A1,1,3,,
HD033_low,HD033,4,3,desapelável,que pode ser desapelado,high_des,neg,desapelável,-,apelável,apelar,ver,624,19.88675386,2.79518459,4.298563898,6,low,incorrect,first_round_retest,old_condition_filler,A,A1,1,3,,
HD036_high,HD036,3,3,desagradável,que não é agradável,high_des,neg,desagradável,-,agradável,agradar,ver,838,26.7068906,2.923244019,4.426623327,7,high,correct,first_round_retest,old_condition_filler,A,A1,1,3,,
HD046_low,HD046,4,3,desexaminável,que pode ser desexaminado,high_des,neg,desexaminável,-,examinável,examinar,ver,1454,46.33868608,3.162564407,4.665943715,8,low,incorrect,first_round_retest,old_condition_filler,A,A1,1,3,,
