item_id,lexical_item_id,counterbalance_group,version,word,sentence,condition,interpretation,stimulus,low_base,high_base,lemma,lemma_category,freq_ortho,freq_ortho/M,log10_freq_ortho,zipf_scale,length,reading,analysis_status,stimulus_round,trial_role,target_version,experimental_list,filler_rotation,original_version,target_pair_number,target_assignment_method
HD016_high,HD016,2,2,descapotável,que não é capotável,high_des,neg,descapotável,-,capotável,capotar,ver,111,3.537547562,2.045322979,3.548702288,7,high,correct,first_round_retest,old_condition_filler,A,A2,2,2,,
HD030_high,HD030,2,2,despilotável,que não é pilotável,high_des,neg,despilotável,,pilotável,pilotar,ver,491,15.64807075,2.691081492,4.194460801,7,high,correct,first_round_retest,old_condition_filler,A,A2,2,2,,
HD040_low,HD040,3,2,descompensável,que pode ser descompensado,high_des,neg,descompensável,-,compensável,compensar,ver,1075,34.26003269,3.031408464,4.534787773,9,low,incorrect,first_round_retest,old_condition_filler,A,A2,2,2,,
HD055_high,HD055,2,2,descabível,que não é cabível,high_des,neg,descabível,-,cabível,caber,ver,3132,99.81620688,3.495821753,4.999201062,5,high,correct,first_round_retest,old_condition_filler,A,A2,2,2,,
HI002_high,HI002,3,3,indomável,que não é domável,high_in,neg,indomável,-,domável,domar,verb,71,2.262755648,1.851258349,3.354637658,5,high,correct,first_round_retest,old_condition_filler,A,A2,2,3,,
HI022_low,HI022,4,3,indatável,que pode ser indatado,high_in,neg,indatável,-,datável,datar,verb,410,13.06661712,2.612783857,4.116163166,5,low,incorrect,first_round_retest,old_condition_filler,A,A2,2,3,,
HI027_high,HI027,3,3,imperdoável,que não é perdoável,high_in,neg,imperdoável,-,perdoável,perdoar,verb,516,16.44481569,2.712649702,4.21602901,7,high,correct,first_round_retest,old_condition_filler,A,A2,2,3,,
HI033_low,HI033,4,3,insuportável,que pode ser insuportado,high_in,neg,insuportável,-,suportável,suportar,verb,703,22.40446789,2.846955325,4.350334634,8,low,incorrect,first_round_retest,old_condition_filler,A,A2,2,3,,
HI037_high,HI037,3,3,inapreciável,que não é apreciável,high_in,neg,inapreciável,-,apreciável,apreciar,verb,907,28.90590665,2.957607287,4.460986596,8,high,correct,first_round_retest,old_condition_filler,A,A2,2,3,,
HI041_low,HI041,4,3,incomercializável,que pode ser incomercializado,high_in,neg,incomercializável,-,comercializável,comercializar,verb,1195,38.08440843,3.077367905,4.580747214,13,low,incorrect,first_round_retest,old_condition_filler,A,A2,2,3,,
HI055_low,HI055,4,3,inadquirível,que pode ser inadquirido,high_in,neg,inadquirível,-,adquirível,adquirir,verb,2472,78.78214029,3.393048466,4.896427775,8,low,incorrect,first_round_retest,old_condition_filler,A,A2,2,3,,
LD003_low,LD003,3,3,despareável,que pode ser despareado,low_des,rev,despareável,desparear,pareável,parear,ver,4,0.127479191,0.602059991,2.1054393,6,low,correct,first_round_retest,old_condition_filler,A,A2,2,3,,
LD014_high,LD014,4,3,desenroscável,que não é enroscável,low_des,rev,desenroscável,desenroscar,-,enroscar,ver,58,1.848448275,1.763427994,3.266807302,8,high,incorrect,first_round_retest,old_condition_filler,A,A2,2,3,,
LD018_low,LD018,3,3,desemaranhável,que pode ser desemaranhado,low_des,rev,desemaranhável,desemaranhar,emaranhável,emaranhar,ver,75,2.390234839,1.875061263,3.378440572,9,low,correct,first_round_retest,old_condition_filler,A,A2,2,3,,
LD032_high,LD032,4,3,desagregável,que não é agregável,low_des,rev,desagregável,desagregar,agregável,agregar,ver,315,10.03898632,2.498310554,4.001689863,7,high,incorrect,first_round_retest,old_condition_filler,A,A2,2,3,,
LD033_high,LD033,4,3,desembalável,que não é embalável,low_des,rev,desembalável,desembalar,-,embalar,ver,316,10.07085612,2.499687083,4.003066391,7,high,incorrect,first_round_retest,old_condition_filler,A,A2,2,3,,
LD037_low,LD037,3,3,descolável,que pode ser descolado,low_des,rev,descolável,descolar,colável,colar,ver,392,12.49296076,2.593286067,4.096665376,5,low,correct,first_round_retest,old_condition_filler,A,A2,2,3,,
LD042_low,LD042,3,3,descongelável,que pode ser descongelado,low_des,rev,descongelável,descongelar,-,congelar,ver,636,20.26919143,2.803457116,4.306836424,8,low,correct,first_round_retest,old_condition_filler,A,A2,2,3,,
HD006_high,HD006,3,3,desaprazível,que não é aprazível,high_des,neg,desaprazível,-,aprazível,aprazer,ver,22,0.701135553,1.342422681,2.84580199,7,high,correct,first_round_retest,old_condition_filler,A,A2,2,3,,
HD021_low,HD021,4,3,desdiagnosticável,que pode ser desdiagnosticado,high_des,neg,desdiagnosticável,-,diagnosticável,diagnosticar,ver,215,6.852006538,2.33243846,3.835817769,12,low,incorrect,first_round_retest,old_condition_filler,A,A2,2,3,,
HD023_high,HD023,3,3,desfalsificável,que não é falsificável,high_des,neg,desfalsificável,-,falsificável,falsificar,ver,221,7.043225326,2.344392274,3.847771582,10,high,correct,first_round_retest,old_condition_filler,A,A2,2,3,,
HD025_low,HD025,4,3,desencenável,que pode ser desencenado,high_des,neg,desencenável,,encenável,encenar,ver,351,11.18629905,2.545307116,4.048686425,7,low,incorrect,first_round_retest,old_condition_filler,A,A2,2,3,,
HD028_high,HD028,3,3,desreparável,que não é reparável,high_des,neg,desreparável,-,reparável,reparar,ver,371,11.823695,2.56937391,4.072753218,7,high,correct,first_round_retest,old_condition_filler,A,A2,2,3,,
HD051_high,HD051,3,3,desmedível,que não é medível,high_des,neg,desmedível,-,medível,medir,ver,1940,61.82740783,3.28780173,4.791181039,5,high,correct,first_round_retest,old_condition_filler,A,A2,2,3,,
HD054_low,HD054,4,3,desfavorável,que pode ser desfavorado,high_des,neg,desfavorável,-,favorável,favor,nom,3098,98.73263375,3.491081413,4.994460722,5,low,incorrect,first_round_retest,old_condition_filler,A,A2,2,3,,
